CD_MUN	NM_MUN	SIGLA_UF	AREA_KM2	LONG_CENTROID	LAT_CENTROID
4117206	NOVA OLIMPIA	PR	136.347	-53.07216686	-23.42670294
4117214	NOVA SANTA BARBARA	PR	76.887	-50.74329343	-23.59225811
4117222	NOVA SANTA ROSA	PR	204.665	-53.9585387	-24.44035507
4117255	NOVA PRATA DO IGUACU	PR	352.565	-53.37830762	-25.59080023
4117271	NOVA TEBAS	PR	545.686	-51.94445774	-24.4599342
4117297	NOVO ITACOLOMI	PR	161.411	-51.53281414	-23.78090198
4117305	ORTIGUEIRA	PR	2429.52	-50.94695495	-24.1350672
4117404	OURIZONA	PR	176.457	-52.23134536	-23.45973786
4117453	OURO VERDE DO OESTE	PR	293.042	-53.90968191	-24.79379517
4117503	PAICANDU	PR	171.379	-52.12215107	-23.46509844
4117602	PALMAS	PR	1557.903	-51.81435878	-26.45109278
4117701	PALMEIRA	PR	1470.072	-50.05777473	-25.44262574
4117800	PALMITAL	PR	817.647	-52.26572356	-24.87570519
4117909	PALOTINA	PR	651.238	-53.82404043	-24.2746361
4118006	PARAISO DO NORTE	PR	204.564	-52.63551089	-23.26809089
4118105	PARANACITY	PR	348.631	-52.14462489	-22.84729623
4118204	PARANAGUA	PR	822.838	-48.51766216	-25.52720821
4118303	PARANAPOEMA	PR	175.875	-52.10267765	-22.66047208
4118402	PARANAVAI	PR	1202.266	-52.51061952	-22.9212589
4118451	PATO BRAGADO	PR	135.6	-54.24826097	-24.63422928
4118501	PATO BRANCO	PR	539.087	-52.6632085	-26.16902194
4118600	PAULA FREITAS	PR	421.409	-50.86084993	-26.17739308
4118709	PAULO FRONTIN	PR	363.351	-50.74970461	-26.0623806
4118808	PEABIRU	PR	468.594	-52.32667299	-23.93118054
4118857	PEROBAL	PR	409.05	-53.36502165	-23.92300927
4118907	PEROLA	PR	236.186	-53.70633896	-23.83249199
4119004	PEROLA D'OESTE	PR	205.279	-53.75889217	-25.84986569
4119103	PIEN	PR	254.792	-49.45319955	-26.09071077
4119152	PINHAIS	PR	60.869	-49.15560749	-25.41989557
4119202	PINHALAO	PR	220.625	-50.06131107	-23.90352016
4119251	PINHAL DE SAO BENTO	PR	97.463	-53.47802588	-26.01600764
4119301	PINHAO	PR	2001.588	-51.63236497	-25.78550762
4119400	PIRAI DO SUL	PR	1345.417	-49.92770916	-24.47466263
4119509	PIRAQUARA	PR	227.042	-49.05230861	-25.47243625
4119608	PITANGA	PR	1663.747	-51.78041427	-24.69109343
4119657	PITANGUEIRAS	PR	123.229	-51.57244886	-23.20924359
4119707	PLANALTINA DO PARANA	PR	356.192	-52.93452077	-23.09165633
4119806	PLANALTO	PR	346.241	-53.70776967	-25.73723376
4119905	PONTA GROSSA	PR	2054.732	-50.08079333	-25.13969857
4119954	PONTAL DO PARANA	PR	200.41	-48.474786	-25.63649497
4120002	PORECATU	PR	291.663	-51.40994412	-22.74267005
4120101	PORTO AMAZONAS	PR	186.581	-49.89528131	-25.52976098
4120150	PORTO BARREIRO	PR	361.02	-52.38219727	-25.58463885
4120200	PORTO RICO	PR	217.676	-53.31383382	-22.8330967
4120309	PORTO VITORIA	PR	213.013	-51.22226003	-26.22765065
4120333	PRADO FERREIRA	PR	152.876	-51.40039833	-23.02569879
4120358	PRANCHITA	PR	226.14	-53.72119027	-25.96626278
4120408	PRESIDENTE CASTELO BRANCO	PR	155.734	-52.14937489	-23.2637976
4120507	PRIMEIRO DE MAIO	PR	414.442	-51.0741041	-22.86220373
4120606	PRUDENTOPOLIS	PR	2247.141	-51.09783087	-25.1308027
4120655	QUARTO CENTENARIO	PR	321.875	-53.15533248	-24.30314393
4120705	QUATIGUA	PR	112.689	-49.93190053	-23.56211542
4120804	QUATRO BARRAS	PR	180.471	-48.99436765	-25.36865473
4120853	QUATRO PONTES	PR	114.393	-53.97653443	-24.5717419
4120903	QUEDAS DO IGUACU	PR	821.503	-52.95499894	-25.45741463
4121000	QUERENCIA DO NORTE	PR	914.763	-53.52146901	-23.04243648
4121109	QUINTA DO SOL	PR	326.177	-52.1404077	-23.82970692
4121208	QUITANDINHA	PR	447.024	-49.48147218	-25.91051949
4121257	RAMILANDIA	PR	237.196	-54.07607145	-25.09436195
4121307	RANCHO ALEGRE	PR	167.646	-50.91937475	-23.07995528
4121356	RANCHO ALEGRE D'OESTE	PR	241.386	-52.96082378	-24.29048865
4121406	REALEZA	PR	353.416	-53.54352807	-25.67440079
4121505	REBOUCAS	PR	481.84	-50.62092492	-25.65853099
4121604	RENASCENCA	PR	425.273	-52.95088458	-26.22514214
4121703	RESERVA	PR	1635.535	-50.95652509	-24.59549842
4121752	RESERVA DO IGUACU	PR	834.232	-51.96370752	-25.86778124
4121802	RIBEIRAO CLARO	PR	629.224	-49.76275932	-23.26168329
4121901	RIBEIRAO DO PINHAL	PR	374.732	-50.37430325	-23.44826327
4122008	RIO AZUL	PR	599.056	-50.79262616	-25.72088238
4122107	RIO BOM	PR	177.836	-51.43337428	-23.79740053
4122156	RIO BONITO DO IGUACU	PR	681.406	-52.6085227	-25.54661175
4122172	RIO BRANCO DO IVAI	PR	376.109	-51.3362521	-24.34641495
4122206	RIO BRANCO DO SUL	PR	811.425	-49.34723352	-25.0764827
4122305	RIO NEGRO	PR	604.138	-49.68348499	-26.09478816
4122404	ROLANDIA	PR	459.024	-51.409205	-23.27127999
4122503	RONCADOR	PR	742.121	-52.26131024	-24.56585661
4122602	RONDON	PR	555.125	-52.80453735	-23.47767854
4122651	ROSARIO DO IVAI	PR	377.47	-51.20308558	-24.31637048
4122701	SABAUDIA	PR	190.329	-51.58449398	-23.34869326
4122800	SALGADO FILHO	PR	181.015	-53.41830938	-26.13822547
4122909	SALTO DO ITARARE	PR	200.52	-49.68303943	-23.63080409
4123006	SALTO DO LONTRA	PR	312.717	-53.28706044	-25.77538941
4123105	SANTA AMELIA	PR	78.045	-50.41010955	-23.25908159
4123204	SANTA CECILIA DO PAVAO	PR	105.076	-50.79939612	-23.54301673
4123303	SANTA CRUZ DE MONTE CASTELO	PR	442.013	-53.36294005	-23.08494993
4123402	SANTA FE	PR	276.241	-51.83876095	-23.06307252
4123501	SANTA HELENA	PR	754.701	-54.30562785	-24.8888841
4123600	SANTA INES	PR	156.935	-51.8978241	-22.71298595
4123709	SANTA ISABEL DO IVAI	PR	349.497	-53.24071625	-23.11449746
4123808	SANTA IZABEL DO OESTE	PR	321.182	-53.42303964	-25.78358313
4123824	SANTA LUCIA	PR	126.813	-53.55304061	-25.38314685
4123857	SANTA MARIA DO OESTE	PR	836.669	-51.92961498	-24.9091834
4123907	SANTA MARIANA	PR	427.193	-50.53882094	-23.06063242
4123956	SANTA MONICA	PR	259.957	-53.10919643	-23.15435292
4124004	SANTANA DO ITARARE	PR	251.269	-49.6323726	-23.75079423
4124020	SANTA TEREZA DO OESTE	PR	326.19	-53.60601532	-25.03660925
4124053	SANTA TEREZINHA DE ITAIPU	PR	268.258	-54.42956162	-25.45385268
4124103	SANTO ANTONIO DA PLATINA	PR	721.472	-50.08563862	-23.2966681
4124202	SANTO ANTONIO DO CAIUA	PR	219.068	-52.35611833	-22.69901091
4124301	SANTO ANTONIO DO PARAISO	PR	167.014	-50.63062339	-23.5803385
4124400	SANTO ANTONIO DO SUDOESTE	PR	325.651	-53.63320716	-26.06661339
4124509	SANTO INACIO	PR	280.133	-51.80195565	-22.71873608
4124608	SAO CARLOS DO IVAI	PR	225.079	-52.4804594	-23.34217425
4124707	SAO JERONIMO DA SERRA	PR	823.774	-50.7784111	-23.71624324
4124806	SAO JOAO	PR	388.059	-52.79305419	-25.77404496
4124905	SAO JOAO DO CAIUA	PR	304.413	-52.33070049	-22.83821955
4125001	SAO JOAO DO IVAI	PR	353.331	-51.84808227	-23.99263549
4125100	SAO JOAO DO TRIUNFO	PR	720.407	-50.28671766	-25.6699938
4125209	SAO JORGE D'OESTE	PR	379.545	-52.94005417	-25.65589824
4125308	SAO JORGE DO IVAI	PR	315.088	-52.31691534	-23.43503067
4125357	SAO JORGE DO PATROCINIO	PR	406.413	-53.94696021	-23.73885623
4125407	SAO JOSE DA BOA VISTA	PR	399.667	-49.67121558	-23.95867302
4125456	SAO JOSE DAS PALMEIRAS	PR	182.419	-54.11957152	-24.81547203
4125506	SAO JOSE DOS PINHAIS	PR	946.435	-49.0949456	-25.66436316
4125555	SAO MANOEL DO PARANA	PR	95.381	-52.61240854	-23.37231805
4125605	SAO MATEUS DO SUL	PR	1341.714	-50.44198393	-25.90820898
4125704	SAO MIGUEL DO IGUACU	PR	851.917	-54.26202869	-25.38748925
4125753	SAO PEDRO DO IGUACU	PR	308.324	-53.89073145	-24.90650417
4125803	SAO PEDRO DO IVAI	PR	322.692	-51.87179128	-23.84554829
4125902	SAO PEDRO DO PARANA	PR	250.654	-53.18126455	-22.78496265
4126009	SAO SEBASTIAO DA AMOREIRA	PR	226.872	-50.72268301	-23.45483637
4126108	SAO TOME	PR	218.623	-52.53878421	-23.52449061
4126207	SAPOPEMA	PR	677.609	-50.60464167	-23.87521625
4126256	SARANDI	PR	103.501	-51.86706304	-23.46824374
4126272	SAUDADE DO IGUACU	PR	152.084	-52.60436883	-25.71320786
4126306	SENGES	PR	1441.333	-49.45594248	-24.24920995
4126355	SERRANOPOLIS DO IGUACU	PR	482.394	-54.02755762	-25.47695489
4126405	SERTANEJA	PR	444.492	-50.87500192	-22.93419503
4126504	SERTANOPOLIS	PR	505.532	-51.07197278	-23.05733828
4126603	SIQUEIRA CAMPOS	PR	278.035	-49.79294694	-23.63917112
4126652	SULINA	PR	170.759	-52.71854972	-25.69335401
4126678	TAMARANA	PR	472.155	-51.05197373	-23.8222413
4126702	TAMBOARA	PR	193.346	-52.4838486	-23.19852521
4126801	TAPEJARA	PR	591.399	-52.89029454	-23.65845771
4126900	TAPIRA	PR	434.371	-53.13408531	-23.32910371
4127007	TEIXEIRA SOARES	PR	902.793	-50.40849755	-25.31343899
4127106	TELEMACO BORBA	PR	1382.86	-50.52254981	-24.25000868
4127205	TERRA BOA	PR	320.85	-52.38805857	-23.6966714
4127304	TERRA RICA	PR	700.599	-52.68165232	-22.72941198
4127403	TERRA ROXA	PR	800.807	-54.06277921	-24.20871362
4127502	TIBAGI	PR	2977.933	-50.46874984	-24.65745877
4127601	TIJUCAS DO SUL	PR	671.889	-49.11215493	-25.90149581
4127700	TOLEDO	PR	1198.049	-53.77788755	-24.70486063
4127809	TOMAZINA	PR	591.438	-49.96272074	-23.7253996
4127858	TRES BARRAS DO PARANA	PR	505.505	-53.22481489	-25.43869355
4127882	TUNAS DO PARANA	PR	668.478	-48.90262204	-24.95255024
4127908	TUNEIRAS DO OESTE	PR	698.871	-52.84349355	-23.87922409
4127957	TUPASSI	PR	299.769	-53.50930161	-24.64600437
4127965	TURVO	PR	938.966	-51.48047037	-25.01194494
4128005	UBIRATA	PR	652.581	-53.02166696	-24.50493338
4128104	UMUARAMA	PR	1234.537	-53.41411318	-23.67983845
4128203	UNIAO DA VITORIA	PR	719.998	-51.07493403	-26.10939085
4128302	UNIFLOR	PR	94.819	-52.10911324	-23.06702176
4128401	URAI	PR	237.81	-50.82991781	-23.21633213
4128500	WENCESLAU BRAZ	PR	397.916	-49.78450381	-23.85511684
4128534	VENTANIA	PR	819.334	-50.23987783	-24.18986345
4128559	VERA CRUZ DO OESTE	PR	327.09	-53.92046044	-25.00737179
4128609	VERE	PR	311.801	-52.95838118	-25.8750896
4128625	ALTO PARAISO	PR	967.772	-53.82464587	-23.53883858
4128633	DOUTOR ULYSSES	PR	777.482	-49.39296485	-24.62643621
4128658	VIRMOND	PR	249.094	-52.23682647	-25.40666446
4128708	VITORINO	PR	308.218	-52.80779693	-26.28121984
4128807	XAMBRE	PR	359.712	-53.59195291	-23.7357485
4200051	ABDON BATISTA	SC	237.517	-51.05626283	-27.5838249
4200101	ABELARDO LUZ	SC	953.992	-52.25571912	-26.56242686
4200200	AGROLANDIA	SC	206.815	-49.82477986	-27.45511639
4200309	AGRONOMICA	SC	129.774	-49.72074686	-27.32755943
4200408	AGUA DOCE	SC	1319.137	-51.61240584	-26.76446918
4200507	AGUAS DE CHAPECO	SC	139.511	-52.95673528	-27.05438602
4200556	AGUAS FRIAS	SC	76.631	-52.85231124	-26.85163885
4200606	AGUAS MORNAS	SC	326.66	-48.93602694	-27.73348095
4200705	ALFREDO WAGNER	SC	733.489	-49.33075107	-27.70594673
4200754	ALTO BELA VISTA	SC	103.433	-51.9259484	-27.42153508
4200804	ANCHIETA	SC	232.348	-53.33310864	-26.53294818
4200903	ANGELINA	SC	499.998	-49.06722368	-27.54300568
4201000	ANITA GARIBALDI	SC	589.812	-51.07955798	-27.73032179
4201109	ANITAPOLIS	SC	540.636	-49.1387501	-27.87977598
4201208	ANTONIO CARLOS	SC	234.422	-48.8309818	-27.49747423
4201257	APIUNA	SC	493.49	-49.3642446	-27.12450236
4201273	ARABUTA	SC	132.779	-52.18154486	-27.14086808
4201307	ARAQUARI	SC	386.693	-48.75777735	-26.46170809
4201406	ARARANGUA	SC	301.819	-49.47117421	-28.94229341
4201505	ARMAZEM	SC	173.958	-49.01467767	-28.23788064
4201604	ARROIO TRINTA	SC	93.53	-51.33667814	-26.92149911
4201653	ARVOREDO	SC	90.503	-52.44198671	-27.07085356
4201703	ASCURRA	SC	112.884	-49.39596552	-26.97363368
4201802	ATALANTA	SC	94.383	-49.74255039	-27.4373039
4201901	AURORA	SC	207.045	-49.59034699	-27.32963166
4201950	BALNEARIO ARROIO DO SILVA	SC	94.477	-49.47505673	-29.01946508
4202008	BALNEARIO CAMBORIU	SC	45.214	-48.62174256	-27.00474456
4202057	BALNEARIO BARRA DO SUL	SC	108.914	-48.65289255	-26.44635057
4202073	BALNEARIO GAIVOTA	SC	146.834	-49.61536798	-29.15351604
4202081	BANDEIRANTE	SC	148.074	-53.64816795	-26.7685958
4202099	BARRA BONITA	SC	92.561	-53.42505536	-26.66835784
4202107	BARRA VELHA	SC	138.947	-48.72741952	-26.66243796
4202131	BELA VISTA DO TOLDO	SC	535.682	-50.4868443	-26.41807905
4202156	BELMONTE	SC	93.852	-53.61806005	-26.85708207
4202206	BENEDITO NOVO	SC	388.291	-49.43539637	-26.80094023
4202305	BIGUACU	SC	365.755	-48.6939469	-27.43352985
4202404	BLUMENAU	SC	518.619	-49.09730925	-26.88576667
4202438	BOCAINA DO SUL	SC	510.673	-49.90916304	-27.76311753
4202453	BOMBINHAS	SC	35.143	-48.52004494	-27.17265933
4202503	BOM JARDIM DA SERRA	SC	938.516	-49.65245192	-28.36100461
4202537	BOM JESUS	SC	63.883	-52.38999114	-26.7390419
4202578	BOM JESUS DO OESTE	SC	67.777	-53.09528807	-26.68402082
4202602	BOM RETIRO	SC	1057.034	-49.56300899	-27.78535989
4202701	BOTUVERA	SC	296.256	-49.1235258	-27.2185761
4202800	BRACO DO NORTE	SC	212.045	-49.14236463	-28.24094545
4202859	BRACO DO TROMBUDO	SC	89.411	-49.90361665	-27.36859855
4202875	BRUNOPOLIS	SC	336.439	-50.84496053	-27.34696789
4202909	BRUSQUE	SC	284.675	-48.90974339	-27.12500008
4203006	CACADOR	SC	983.424	-51.08466523	-26.76301574
4203105	CAIBI	SC	173.079	-53.26305758	-27.02517552
4203154	CALMON	SC	636.208	-51.00686568	-26.6221556
4203204	CAMBORIU	SC	210.568	-48.70898929	-27.0709387
4203253	CAPAO ALTO	SC	1331.962	-50.60691207	-28.06218198
4203303	CAMPO ALEGRE	SC	499.216	-49.21753924	-26.12055649
4203402	CAMPO BELO DO SUL	SC	1025.638	-50.77112433	-27.84701444
4203501	CAMPO ERE	SC	479.161	-53.13029028	-26.45041879
4203600	CAMPOS NOVOS	SC	1717.697	-51.24461188	-27.4130018
4203709	CANELINHA	SC	151.008	-48.80230959	-27.23460358
4203808	CANOINHAS	SC	1148.036	-50.5333707	-26.24995001
4203907	CAPINZAL	SC	244.057	-51.63081493	-27.41193939
4203956	CAPIVARI DE BAIXO	SC	53.222	-48.94338454	-28.45556383
4204004	CATANDUVAS	SC	199.166	-51.69641104	-27.0449981
4204103	CAXAMBU DO SUL	SC	140.873	-52.92021077	-27.1467112
4204152	CELSO RAMOS	SC	208.391	-51.30824148	-27.65196889
4204178	CERRO NEGRO	SC	418.544	-50.93193514	-27.77635468
4204194	CHAPADAO DO LAGEADO	SC	124.866	-49.5563835	-27.58272661
4204202	CHAPECO	SC	624.846	-52.6503387	-27.12514376
4204251	COCAL DO SUL	SC	70.965	-49.33393038	-28.59869688
4204301	CONCORDIA	SC	799.194	-52.00738181	-27.23912655
4204350	CORDILHEIRA ALTA	SC	83.556	-52.64165994	-26.97570745
4204400	CORONEL FREITAS	SC	233.698	-52.72505204	-26.88316141
4204459	CORONEL MARTINS	SC	107.502	-52.67187452	-26.53464592
4204509	CORUPA	SC	405.761	-49.32671148	-26.43993381
4204558	CORREIA PINTO	SC	647.388	-50.37809603	-27.59682977
4204608	CRICIUMA	SC	234.865	-49.37971559	-28.71569532
4204707	CUNHA PORA	SC	220.099	-53.1906646	-26.87922756
4204756	CUNHATAI	SC	54.811	-53.10087034	-26.97508678
4204806	CURITIBANOS	SC	949.865	-50.61754794	-27.29293362
4204905	DESCANSO	SC	287.057	-53.47930052	-26.8584136
4205001	DIONISIO CERQUEIRA	SC	378.843	-53.53310482	-26.32984262
4205100	DONA EMMA	SC	178.157	-49.7780824	-26.98870076
4205159	DOUTOR PEDRINHO	SC	374.205	-49.55383878	-26.70556726
4205175	ENTRE RIOS	SC	103.888	-52.57836813	-26.73970997
4205191	ERMO	SC	65.311	-49.65292076	-28.99033715
4205209	ERVAL VELHO	SC	208.841	-51.42188961	-27.2843508
4205308	FAXINAL DOS GUEDES	SC	340.07	-52.24432281	-26.84666947
4205357	FLOR DO SERTAO	SC	58.457	-53.3373423	-26.76378082
4205407	FLORIANOPOLIS	SC	674.844	-48.50909204	-27.57884066
4205431	FORMOSA DO SUL	SC	100.408	-52.79378915	-26.63418929
4205456	FORQUILHINHA	SC	183.351	-49.49328333	-28.78169341
4205506	FRAIBURGO	SC	549.188	-50.87243224	-27.0378148
4205555	FREI ROGERIO	SC	158.775	-50.76564964	-27.1917413
4205605	GALVAO	SC	139.836	-52.65901067	-26.44940944
4205704	GAROPABA	SC	114.773	-48.65894886	-28.04674063
4205803	GARUVA	SC	503.595	-48.86732766	-26.05711168
4205902	GASPAR	SC	386.616	-48.96603278	-26.93134285
4206009	GOVERNADOR CELSO RAMOS	SC	127.556	-48.57728453	-27.37669321
4206108	GRAO-PARA	SC	334.362	-49.31402215	-28.15503548
4206207	GRAVATAL	SC	165.718	-49.01952408	-28.35401954
4206306	GUABIRUBA	SC	172.173	-49.02075046	-27.10333776
4206405	GUARACIABA	SC	331.766	-53.57107631	-26.58010557
4206504	GUARAMIRIM	SC	267.514	-48.94488242	-26.47655093
4206603	GUARUJA DO SUL	SC	100.63	-53.48402066	-26.39833636
4206652	GUATAMBU	SC	206.196	-52.7833899	-27.11647392
4206702	HERVAL D'OESTE	SC	216.581	-51.41066483	-27.19537551
4206751	IBIAM	SC	146.009	-51.21546323	-27.20837421
4206801	IBICARE	SC	156.439	-51.37004037	-27.09247047
4206900	IBIRAMA	SC	247.102	-49.52854435	-27.01815048
4207007	ICARA	SC	230.393	-49.27734643	-28.75161536
4207106	ILHOTA	SC	253.024	-48.85735098	-26.8590409
4207205	IMARUI	SC	542.238	-48.8344127	-28.23147922
4207304	IMBITUBA	SC	181.577	-48.70275386	-28.19418591
4207403	IMBUIA	SC	119.113	-49.40652574	-27.50291286
4207502	INDAIAL	SC	430.799	-49.22417769	-26.99497938
4207577	IOMERE	SC	113.986	-51.2755068	-26.98773
4207601	IPIRA	SC	155.651	-51.79870774	-27.37081858
4207650	IPORA DO OESTE	SC	200.96	-53.48941442	-27.00043163
4207684	IPUACU	SC	261.081	-52.4760137	-26.67873914
4207700	IPUMIRIM	SC	245.921	-52.15289061	-27.0403092
4207759	IRACEMINHA	SC	165.147	-53.32445649	-26.8453172
4207809	IRANI	SC	325.862	-51.91794815	-27.02523499
4207858	IRATI	SC	77.912	-52.89009911	-26.62759228
4207908	IRINEOPOLIS	SC	589.698	-50.76069119	-26.35706631
4208005	ITA	SC	166.265	-52.33215832	-27.24401505
4208104	ITAIOPOLIS	SC	1297.543	-49.89124549	-26.47214831
4208203	ITAJAI	SC	289.215	-48.75341716	-26.96901297
4208302	ITAPEMA	SC	58.21	-48.63442695	-27.10858335
4208401	ITAPIRANGA	SC	281.782	-53.71167414	-27.11222241
4208450	ITAPOA	SC	245.394	-48.65235955	-26.08248656
4208500	ITUPORANGA	SC	336.588	-49.5388699	-27.4534496
4208609	JABORA	SC	182.483	-51.77266695	-27.14151023
4208708	JACINTO MACHADO	SC	430.704	-49.84814825	-28.994832
4208807	JAGUARUNA	SC	326.362	-49.04474832	-28.65789586
4208906	JARAGUA DO SUL	SC	530.894	-49.15997434	-26.48190769
4208955	JARDINOPOLIS	SC	68.499	-52.87130602	-26.71719519
4209003	JOACABA	SC	241.637	-51.59293464	-27.15179613
4209102	JOINVILLE	SC	1127.947	-48.95140521	-26.24428223
4209151	JOSE BOITEUX	SC	405.552	-49.64630645	-26.85948734
4209177	JUPIA	SC	91.448	-52.72092006	-26.39410563
4209201	LACERDOPOLIS	SC	69.036	-51.59031113	-27.25088231
4209300	LAGES	SC	2637.66	-50.34057307	-28.02046733
4209409	LAGUNA	SC	333.26	-48.82596498	-28.48642338
4209458	LAJEADO GRANDE	SC	65.348	-52.55208511	-26.8549413
4209508	LAURENTINO	SC	79.333	-49.73361403	-27.2079823
4209607	LAURO MULLER	SC	271.852	-49.45193164	-28.38458538
4209706	LEBON REGIS	SC	941.64	-50.70256878	-26.85842921
4209805	LEOBERTO LEAL	SC	293.6	-49.25722236	-27.47214025
4209854	LINDOIA DO SUL	SC	190.171	-52.0524661	-27.03150728
4209904	LONTRAS	SC	197.586	-49.50730881	-27.18943446
4210001	LUIZ ALVES	SC	260.106	-48.89108169	-26.72735195
4210035	LUZERNA	SC	117.099	-51.5056331	-27.09041293
4210050	MACIEIRA	SC	261.208	-51.35313152	-26.80351415
4210100	MAFRA	SC	1404.084	-49.88955904	-26.20081172
4210209	MAJOR GERCINO	SC	306.058	-49.05263193	-27.42792581
4210308	MAJOR VIEIRA	SC	520.816	-50.36157715	-26.48121348
4210407	MARACAJA	SC	62.902	-49.45554724	-28.863963
4210506	MARAVILHA	SC	170.339	-53.19811283	-26.75997358
4210555	MAREMA	SC	104.184	-52.63006958	-26.81238261
4210605	MASSARANDUBA	SC	374.459	-48.98819179	-26.6269113
4210704	MATOS COSTA	SC	435.391	-51.14183007	-26.48128759
4210803	MELEIRO	SC	186.439	-49.60179373	-28.84175106
4210852	MIRIM DOCE	SC	337.991	-50.17513588	-27.18559323
4210902	MODELO	SC	92.346	-53.05109629	-26.77477747
4211009	MONDAI	SC	200.276	-53.44649708	-27.09929259
4211058	MONTE CARLO	SC	191.278	-50.92753484	-27.19373491
4211108	MONTE CASTELO	SC	560.743	-50.29154044	-26.66069378
4211207	MORRO DA FUMACA	SC	82.818	-49.24286164	-28.63769596
4211256	MORRO GRANDE	SC	260.143	-49.74048358	-28.72206489
4211306	NAVEGANTES	SC	111.377	-48.72743788	-26.82871112
4211405	NOVA ERECHIM	SC	65.087	-52.90669279	-26.90816856
4211454	NOVA ITABERABA	SC	137.388	-52.83316646	-26.96114187
4211504	NOVA TRENTO	SC	402.852	-49.04136678	-27.31326812
4211603	NOVA VENEZA	SC	295.061	-49.58491232	-28.68471789
4211652	NOVO HORIZONTE	SC	151.722	-52.7963614	-26.49497925
4211702	ORLEANS	SC	549.859	-49.37185983	-28.27993785
4211751	OTACILIO COSTA	SC	847.253	-49.97162825	-27.51721435
4211801	OURO	SC	213.543	-51.6818857	-27.28343666
4211850	OURO VERDE	SC	188.568	-52.27875796	-26.71153346
4211876	PAIAL	SC	86.048	-52.48786858	-27.21300275
4211892	PAINEL	SC	738.331	-50.0721353	-27.96363042
4211900	PALHOCA	SC	394.85	-48.6617082	-27.77182147
4212007	PALMA SOLA	SC	330.878	-53.31452924	-26.37354382
4212056	PALMEIRA	SC	289.097	-50.16161443	-27.56259374
4212106	PALMITOS	SC	351.051	-53.17982907	-27.09262173
4212205	PAPANDUVA	SC	764.737	-50.17236226	-26.50242441
4212239	PARAISO	SC	180.338	-53.67830388	-26.66280037
4212254	PASSO DE TORRES	SC	92.638	-49.72193227	-29.26724753
4212270	PASSOS MAIA	SC	617.092	-51.96106257	-26.70608276
4212304	PAULO LOPES	SC	446.165	-48.76033311	-27.96487732
4212403	PEDRAS GRANDES	SC	159.891	-49.20447505	-28.47942091
4212502	PENHA	SC	57.752	-48.65079043	-26.80787734
4212601	PERITIBA	SC	96.168	-51.875059	-27.35136073
4212650	PESCARIA BRAVA	SC	106.853	-48.88364248	-28.40176403
4212700	PETROLANDIA	SC	306.76	-49.68272427	-27.54574075
4212809	BALNEARIO PICARRAS	SC	99.355	-48.73329013	-26.7594916
4212908	PINHALZINHO	SC	128.726	-52.97663207	-26.82937348
4213005	PINHEIRO PRETO	SC	61.011	-51.23605423	-27.04943102
4213104	PIRATUBA	SC	146.088	-51.77282038	-27.46121871
4213153	PLANALTO ALEGRE	SC	63.1	-52.86898318	-27.05196405
4213203	POMERODE	SC	214.299	-49.17330418	-26.72818624
4213302	PONTE ALTA	SC	575.17	-50.29874092	-27.4101571
4213351	PONTE ALTA DO NORTE	SC	396.882	-50.41856692	-27.18028906
4213401	PONTE SERRADA	SC	560.731	-51.92821373	-26.86176858
4213500	PORTO BELO	SC	93.673	-48.61674068	-27.17494003
4213609	PORTO UNIAO	SC	848.779	-51.0077846	-26.38362841
4213708	POUSO REDONDO	SC	356.539	-49.97727204	-27.28616553
4213807	PRAIA GRANDE	SC	284.36	-49.9895021	-29.18186769
4213906	PRESIDENTE CASTELLO BRANCO	SC	65.433	-51.78093559	-27.23333457
4214003	PRESIDENTE GETULIO	SC	297.16	-49.71442977	-27.0625838
4214102	PRESIDENTE NEREU	SC	224.748	-49.35495247	-27.26825291
4214151	PRINCESA	SC	85.598	-53.6117757	-26.43294507
4214201	QUILOMBO	SC	278.983	-52.71798208	-26.72923645
4214300	RANCHO QUEIMADO	SC	286.461	-49.0898805	-27.6739315
4214409	RIO DAS ANTAS	SC	314.913	-51.06340944	-26.90907634
4214508	RIO DO CAMPO	SC	502.095	-50.13139402	-26.89230672
4214607	RIO DO OESTE	SC	245.057	-49.84167277	-27.15897684
4214706	RIO DOS CEDROS	SC	555.473	-49.36838484	-26.61792662
4214805	RIO DO SUL	SC	260.817	-49.62995257	-27.19605087
4214904	RIO FORTUNA	SC	302.39	-49.19056686	-28.09342424
4215000	RIO NEGRINHO	SC	907.42	-49.5961558	-26.44271403
4215059	RIO RUFINO	SC	282.571	-49.75337595	-27.91423503
4215075	RIQUEZA	SC	191.061	-53.34435193	-26.97845506
4215109	RODEIO	SC	129.001	-49.35103649	-26.89509708
4215208	ROMELANDIA	SC	223.333	-53.31712398	-26.64838953
4215307	SALETE	SC	177.887	-50.01068506	-26.96962326
4215356	SALTINHO	SC	156.568	-53.02227853	-26.59052164
4215406	SALTO VELOSO	SC	104.531	-51.42801836	-26.89593498
4215455	SANGAO	SC	82.984	-49.12583417	-28.65131475
4215505	SANTA CECILIA	SC	1145.845	-50.44624009	-26.926038
4215554	SANTA HELENA	SC	81.004	-53.61965218	-26.92195559
4215604	SANTA ROSA DE LIMA	SC	203.218	-49.18186523	-28.01190657
4215653	SANTA ROSA DO SUL	SC	150.299	-49.74375064	-29.12148252
4215679	SANTA TEREZINHA	SC	715.551	-50.00529594	-26.66760288
